size,elevator,address,rooms,price
98 ,,"Trilocale in via giotto, 2, Segrate Centro, Segrate",3 ,330.000
107 ,,"Trilocale in via giotto, 2, Segrate Centro, Segrate",3 ,356.000
107 ,,"Trilocale in via giotto, 2, Segrate Centro, Segrate",3 ,369.000
135 ,,"Appartamento su due piani in via giotto, 2, Segrate Centro, Segrate",3 ,405.000
95 , con ascensore,"Trilocale in via Monte Suello, 2, Argonne-Corsica, Milano",3 ,340.000
144 , con ascensore,"Quadrilocale in via Cilea, 106, Gallaratese, Milano",4 ,285.000
50 , con ascensore,"Bilocale in via Montessori, 14, Mecenate, Milano",2 ,130.000
119 , con ascensore,"Attico in via Giannone, 8, Cenisio-Sarpi, Milano",3 ,926.000
115 , con ascensore,"Trilocale in via Veniero, 4, Fiera, Milano",3 ,315.000
280 ,,"Attico in Sismondi, s.n.c, Argonne-Corsica, Milano",8 ,1.300.000
325 ,,"Villa in via previati, s.n.c, Fiera, Milano",10 ,1.480.000
112 , con ascensore,"Trilocale in via dezza, 32, San Vittore-Washington, Milano",3 ,700.000
185 , con ascensore,"Quadrilocale in via antonio canova, Sempione, Milano",4 ,995.000
270 , senza ascensore,"Appartamento su due piani in via vipacco, 20, Precotto, Milano",4 ,850.000
115 ,,"Trilocale in via privata giovanni bertacchi, Bligny-Toscana, Milano",3 ,370.000
75 , con ascensore,"Bilocale in via ambrogio binda, 56, Naviglio Grande-Barona, Milano",2 ,175.000
65 , con ascensore,"Bilocale in via lucania, 17, Brenta, Milano",2 ,180.000
70 , con ascensore,"Trilocale in via padova, Teodosio-Porpora, Milano",3 ,140.000
75 , senza ascensore,"Bilocale in capri, 9, Baggio, Milano",2 ,123.000
60 , senza ascensore,"Attico in via voghera, s.n.c, Solari-Savona-Tortona, Milano",2 ,290.000
60 , con ascensore,"Bilocale in via michelino da besozzo, 6, Varesina-Testori, Milano",2 ,245.000
120 , con ascensore,"Appartamento in via san giusto, 37, San Siro, Milano",5 ,225.000
100 , con ascensore,"Trilocale in via Dezza, 32, San Vittore-Washington, Milano",3 ,630.000
260 , con ascensore,"Appartamento in piazzetta guastalla, 7, Tribunale, Milano",5 ,1.750.000
175 , senza ascensore,"Appartamento in via ristori, 8, Indipendenza-Regina Giovanna, Milano",6 ,850.000
69 , con ascensore,"Bilocale in petrocchi, 2, Gorla, Milano",2 ,170.000
73 , con ascensore,"Attico in via montegani, 23, Chiesa Rossa, Milano",3 ,260.000
56 , con ascensore,"Bilocale in via abetone, 6, Martini-Cuoco, Milano",2 ,130.000
60 , senza ascensore,"Bilocale in cabella, 4, Baggio, Milano",2 ,69.000
145 , con ascensore,"Quadrilocale in via zuretti, s.n.c, Greco-Villaggio dei Giornalisti, Milano",4 ,390.000
45 , con ascensore,"Bilocale in via montessori, 14, Mecenate, Milano",2 ,100.000
104 ,,"Trilocale in Pessano, s.n.c, San Siro, Milano",3 ,160.000
104 ,,"Bilocale in Pessano, s.n.c, San Siro, Milano",2 ,160.000
155 ,,"Appartamento in via goffredo mameli, 9, Indipendenza-Regina Giovanna, Milano",5 ,550.000
43 , con ascensore,"Bilocale in via privata simone schiaffino, s.n.c, Bovisa, Milano",2 ,140.000
120 , con ascensore,"Quadrilocale in de pretis, 42, Boffalora-Torretta, Milano",4 ,270.000
195 , con ascensore,"Appartamento in via spartaco, 23, Cinque Giornate-Montenero-Libia, Milano",5 ,750.000
40 , senza ascensore,"Monolocale in via nicola antonio porpora, 149, Teodosio-Porpora, Milano",,135.000
75 , con ascensore,"Trilocale in vincenzo monti, 26, Ariosto-Magenta, Milano",3 ,430.000
80 , con ascensore,"Bilocale in via giuseppe dezza, 32, San Vittore-Washington, Milano",2 ,500.000
115 , con ascensore,"Trilocale in piazza del tricolore, s.n.c, Palestro, Milano",3 ,545.000
115 , con ascensore,"Trilocale in via galvano fiamma, 32, Indipendenza-Regina Giovanna, Milano",3 ,545.000
50 ,,"Bilocale in via dei grimani, 12, San Vittore-Washington, Milano",2 ,165.000
120 ,,"Quadrilocale in via don verderio, 1, Cassina de' Pecchi",4 ,225.000
50 , senza ascensore,"Bilocale in strada statale dei giovi, 89, Cormano",2 ,78.000
45 , senza ascensore,"Bilocale in strada statale dei giovi, 89, Cormano",2 ,70.000
160 , con ascensore,"Quadrilocale in alzaia naviglio pavese, s.n.c, Navigli-Porta Genova, Milano",4 ,1.050.000
85 , con ascensore,"Trilocale in via ennio, 33, Martini-Cuoco, Milano",3 ,299.000
115 , con ascensore,"Quadrilocale in via cerano, 2, Solari-Savona-Tortona, Milano",4 ,540.000
105 , con ascensore,"Trilocale in via trebazio, s.n.c, Portello-Tre Torri, Milano",3 ,688.000
130 , con ascensore,"Trilocale in corso venezia, s.n.c, Palestro, Milano",3 ,1.100.000
245 , con ascensore,"Appartamento su due piani in via de grassi, s.n.c, Ariosto-Magenta, Milano",6 ,2.100.000
180 , con ascensore,"Trilocale in bianca maria, s.n.c, Palestro, Milano",3 ,1.260.000
180 ,,"Villetta a schiera in via pertini, 22, Settala",4 ,224.000
70 , con ascensore,"Bilocale in ettore ponti, 12, Naviglio Grande-Barona, Milano",2 ,245.000
50 , senza ascensore,"Trilocale in strada statale dei giovi, 89, Cormano",3 ,82.000
100 , senza ascensore,"Trilocale in via trento, 36, Area Lavanderie-Redecesio, Segrate",3 ,169.000
130 , con ascensore,"Quadrilocale in cipro, 7, Martini-Cuoco, Milano",4 ,520.000
72 , con ascensore,"Bilocale in via california, 7, San Vittore-Washington, Milano",2 ,289.000
125 , con ascensore,"Quadrilocale in via barzini, 4, Greco-Villaggio dei Giornalisti, Milano",4 ,390.000
70 , con ascensore,"Bilocale in via paolo onorato vigliani, 25, Fiera, Milano",2 ,260.000
105 , con ascensore,"Trilocale in via trento, 38, Area Lavanderie-Redecesio, Segrate",3 ,256.000
148 , con ascensore,"Appartamento in corso garibaldi, Moscova-Repubblica, Milano",8 ,540.000
100 , con ascensore,"Trilocale in via monte nero, 76, Cinque Giornate-Montenero-Libia, Milano",3 ,750.000
100 , con ascensore,"Trilocale in via cirene, s.n.c, Cinque Giornate-Montenero-Libia, Milano",3 ,390.000
174 , con ascensore,"Appartamento su due piani in via ludovico di breme, s.n.c, Varesina-Testori, Milano",4 ,570.000
148 , con ascensore,"Attico in piazza gramsci, s.n.c, Sempione, Milano",4 ,750.000
104 , con ascensore,"Trilocale in via gaetano salvemini, 7, Bovisasca, Milano",3 ,179.000
90 , senza ascensore,"Appartamento su due piani in ugoni, s.n.c, Dergano, Milano",2 ,240.000
60 ,,"Appartamento su due piani in via andrea ponti, 7, Naviglio Grande-Barona, Milano",2 ,269.000
168 , con ascensore,"Quadrilocale in via stromboli, 20, San Vittore-Washington, Milano",4 ,790.000
135 , con ascensore,"Quadrilocale in via valbrona, 2, Cà Granda, Milano",4 ,298.000
105 ,,"Trilocale in via bozzente, 30, Rescaldina",3 ,155.000
140 , con ascensore,"Appartamento in grigna, 21, Varesina-Testori, Milano",5 ,550.000
375 , con ascensore,"Attico in corso vittorio emanuele 2°, Vittorio Emanuele-Augusto, Milano",9 ,3.500.000
75 , con ascensore,"Bilocale in via Marocchetti, Corvetto, Milano",2 ,190.000
134 , con ascensore,"Trilocale in via San Marco, Moscova-Repubblica, Milano",3 ,880.000
50 , con ascensore,"Attico in via lodovico muratori, s.n.c, Cinque Giornate-Montenero-Libia, Milano",2 ,205.000
110 , con ascensore,"Trilocale in via zara, 133, Istria, Milano",3 ,278.000
75 , con ascensore,"Trilocale in via giovanni da procida, Portello-Tre Torri, Milano",3 ,365.000
110 , con ascensore,"Trilocale in via dall'ongaro, Argonne-Corsica, Milano",3 ,500.000
350 , con ascensore,"Attico in via Triulziana, 34, San Donato Milanese",8 ,980.000
100 , con ascensore,"Trilocale in via giuseppe dossetti, 3, San Donato Milanese",3 ,305.000
140 , con ascensore,"Quadrilocale in via sapri, 61, Varesina-Testori, Milano",4 ,270.000
150 , con ascensore,"Appartamento su due piani in via casale, Navigli-Porta Genova, Milano",4 ,620.000
130 , con ascensore,"Appartamento su due piani in via annibale cusi, 2, Boffalora-Torretta, Milano",4 ,365.000
130 , con ascensore,"Trilocale in via pietro paleocapa, 4, Duomo-Castello, Milano",3 ,1.170.000
590 ,,"Villa in via giove, 1, Cassina de' Pecchi",12 ,1.090.000
50 ,,"Bilocale in Gioacchino Murat, 67, Istria, Milano",2 ,128.000
120 , con ascensore,"Trilocale in Valtellina, 6, Garibaldi-Isola, Milano",3 ,595.000
265 , senza ascensore,"Attico in corso Indipendenza, s.n.c, Indipendenza-Regina Giovanna, Milano",5 ,1.300.000
136 , con ascensore,"Appartamento su due piani in via Giuseppe Ripamonti, 234, Vigentino, Milano",3 ,395.000
80 , con ascensore,"Bilocale in via piave, 17, San Donato Milanese",2 ,200.000
137 , con ascensore,"Trilocale in via gustavo fara, 18, Centrale, Milano",3 ,748.000
100 ,,"Trilocale in via pietro mascagni, 72, Cinisello, Cinisello Balsamo",3 ,240.000
100 , con ascensore,"Trilocale in conchetta, 15, Navigli-Porta Genova, Milano",3 ,490.000
118 , con ascensore,"Trilocale in via francesco albani, 20, Fiera, Milano",3 ,625.700
38 , ,"Monolocale in via giacomo matteotti, 16, Centro, Rho",,110.000
85 , con ascensore,"Appartamento su due piani in via clericetti, s.n.c, Città Studi, Milano",3 ,315.000
140 , con ascensore,"Trilocale in via arona, 4, Portello-Tre Torri, Milano",3 ,690.000
103 , con ascensore,"Trilocale in via giulio uberti, 25, Indipendenza-Regina Giovanna, Milano",3 ,650.000
134 ,,"Trilocale in piazzale bacone, s.n.c, Abruzzi, Milano",3 ,750.400
43 , con ascensore,"Monolocale in via montegani, 11, Chiesa Rossa, Milano",,139.000
107 ,,"Trilocale in via mirabello, s.n.c, Carugate",3 ,258.000
45 , con ascensore,"Attico in via melchiorre delfico, 26, Govone, Milano",2 ,155.000
112 ,,Appartamento su due piani a San Donato Milanese,3 ,293.000
114 ,,Trilocale a San Donato Milanese,3 ,309.000
140 ,,Quadrilocale a San Donato Milanese,4 ,399.000
40 , senza ascensore,"Bilocale in via Paulucci di Calboli Fulcieri, 3, Niguarda, Milano",2 ,52.000
120 ,,"Villetta a schiera in via de Sanctis, 19, Chiesa Rossa, Milano",3 ,359.000
200 , con ascensore,"Appartamento in via Giannone, 8, Cenisio-Sarpi, Milano",5 ,1.400.000
35 , senza ascensore,"Monolocale in via Fantoni, 14, Morgantini, Milano",,60.000
58 , senza ascensore,"Bilocale in via Fantoni, 14, Morgantini, Milano",2 ,90.000
250 ,,"Villetta a schiera in via Cesare Pavese, Corsico",4 ,490.000
150 ,,"Trilocale in Cà Granda, Milano",3 ,439.000
125 , con ascensore,"Quadrilocale in via cascina bianca, 4, Boffalora-Torretta, Milano",4 ,280.000
72 ,,"Monolocale in Cà Granda, Milano",,209.000
110 ,,"Trilocale in Cà Granda, Milano",3 ,320.000
112 ,,"Trilocale in Cà Granda, Milano",3 ,302.500
112 ,,"Trilocale in Cà Granda, Milano",3 ,338.500
35 , ,"Monolocale in via rogoredo, 21, Rogoredo-Santa Giulia, Milano",,117.000
50 ,,"Bilocale in via giuseppe ripamonti, 7, Bligny-Toscana, Milano",2 ,230.000
94 ,,"Trilocale in piazza gramsci antonio, 5, Sempione, Milano",3 ,445.000
165 , con ascensore,"Appartamento su due piani in pontaccio, s.n.c, Brera-Montenapoleone, Milano",3 ,1.450.000
52 ,,"Monolocale in via caravaggio, s.n.c, Segrate Centro, Segrate",,132.000
108 , con ascensore,"Trilocale in via delle ande, s.n.c, Gallaratese, Milano",3 ,298.000
155 , con ascensore,"Appartamento in via palestrina, 33, Brianza-Pasteur, Milano",6 ,550.000
66 ,,"Bilocale in via caravaggio, s.n.c, Segrate Centro, Segrate",2 ,165.000
90 , con ascensore,"Trilocale in via caterina da forli, s.n.c, Soderini, Milano",3 ,280.000
170 , con ascensore,"Quadrilocale in dei frassini, 43, Varesina-Testori, Milano",4 ,515.000
80 ,,"Bilocale in via famagosta, 24, Boffalora-Torretta, Milano",2 ,209.000
238 , con ascensore,"Appartamento in via leone xiii, 1, Portello-Tre Torri, Milano",5 ,2.070.000
179 , con ascensore,"Appartamento su due piani in via leone xiii, 1, Portello-Tre Torri, Milano",4 ,1.290.000
112 , con ascensore,"Trilocale in via leone xiii, 1, Portello-Tre Torri, Milano",3 ,890.000
72 , con ascensore,"Bilocale in via leone xiii, 1, Portello-Tre Torri, Milano",2 ,570.000
223 , con ascensore,"Appartamento in via leone xiii, 1, Portello-Tre Torri, Milano",5 ,1.945.000
105 , con ascensore,"Attico in piazza mercanti, Duomo-Castello, Milano",3 ,920.000
48 , senza ascensore,"Trilocale in via Pietro Gaggia, 17, Sulmona, Milano",3 ,125.000
60 , con ascensore,"Bilocale in via Edolo, 42, Greco-Villaggio dei Giornalisti, Milano",2 ,198.000
100 , senza ascensore,"Trilocale in via Pietro Maroncelli, 7, Garibaldi-Isola, Milano",3 ,570.000
183 , con ascensore,"Trilocale in via Majno, 12, Palestro, Milano",3 ,1.790.000
230 ,,"Villa in via enzo biagi, 13, Cambiago",5 ,273.000
70 , con ascensore,"Bilocale in via palmanova, 52, Udine, Milano",2 ,188.000
120 , con ascensore,"Appartamento su due piani in via lodovico il moro, 137, Lodovico il Moro, Milano",4 ,325.000
190 , con ascensore,"Appartamento in carabelli, 6, Martini-Cuoco, Milano",5 ,550.000
203 , con ascensore,"Attico in via mincio, 2, Brenta, Milano",8 ,496.000
100 , con ascensore,"Bilocale in via louis pasteur, 16, Trezzo sull'Adda",2 ,219.000
72 , senza ascensore,"Bilocale in via mantova, Bligny-Toscana, Milano",2 ,275.000
140 , con ascensore,"Quadrilocale in piazza piemonte, s.n.c, San Vittore-Washington, Milano",4 ,758.000
176 ,,"Quadrilocale in via papiniano, s.n.c, San Vittore-Washington, Milano",4 ,780.000
95 ,,"Bilocale in via mar nero, 16, Bisceglie, Milano",2 ,125.000
116 , con ascensore,"Quadrilocale in ripamonti, 21, Bligny-Toscana, Milano",4 ,480.000
78 ,,"Bilocale in via tertulliano, 37, Martini-Cuoco, Milano",2 ,225.000
55 , con ascensore,"Bilocale in via pavoni, 3, Dergano, Milano",2 ,145.000
90 , con ascensore,"Trilocale in via fagnani, 65, Sedriano",3 ,169.000
52 , ,"Bilocale in via privata riccardo galli, 3, San Siro, Milano",2 ,200.000
63 , con ascensore,"Bilocale in via orti, 12, Tribunale, Milano",2 ,359.000
111 , con ascensore,"Trilocale in via privata bernabò visconti, 18, Axum-San Carlo, Milano",3 ,347.000
125 ,,"Villetta a schiera in via Matteotti Ang. via Segni, s.n.c, Motta Visconti",4 ,185.000
250 ,,"Appartamento su due piani in via Lancetti, Dergano, Milano",7 ,750.000
74 ,,"Bilocale in via caduti di nassirya, Peschiera Borromeo",2 ,184.000
50 , con ascensore,"Bilocale in via marco aurelio, Brianza-Pasteur, Milano",2 ,175.000
90 , con ascensore,"Trilocale in via filippino lippi, Romagna, Milano",3 ,255.000
150 ,,"Appartamento su due piani in via federico confalonieri, Garibaldi-Isola, Milano",4 ,740.000
160 ,,"Quadrilocale in via beatrice d'este, s.n.c, Mercalli-Quadronno, Milano",4 ,760.000
88 , senza ascensore,"Bilocale in via Spartaco, Cinque Giornate-Montenero-Libia, Milano",2 ,490.000
300 ,,"Casa indipendente in strada vicinale Prato Ronco, s.n.c, Morimondo",7 ,1.200.000
180 , con ascensore,"Quadrilocale in via Alberto Mario, Fiera, Milano",4 ,760.000
75 , con ascensore,"Trilocale in via giancarlo sismondi, 44, Argonne-Corsica, Milano",3 ,270.000
75 , con ascensore,"Bilocale in trento, 4, Peschiera Borromeo",2 ,228.000
220 ,,"Villetta a schiera in via rutilia, Vigentino, Milano",6 ,599.000
190 , con ascensore,"Appartamento in via alessandro visconti d'aragona, 17, Città Studi, Milano",5 ,495.000
55 , con ascensore,"Bilocale in via pallia, s.n.c, Corvetto, Milano",2 ,185.000
153 , senza ascensore,"Quadrilocale in via gustavo modena, 31, Indipendenza-Regina Giovanna, Milano",4 ,660.000
65 , con ascensore,"Bilocale in via gioacchino murat, 73, Istria, Milano",2 ,195.000
65 ,,Bilocale a Pioltello,2 ,159.000
97 ,,Trilocale a Pioltello,3 ,239.000
123 ,,Quadrilocale a Pioltello,4 ,354.000
101 ,,Trilocale a Pioltello,3 ,275.000
138 ,,Quadrilocale a Pioltello,4 ,389.000
52 , con ascensore,"Bilocale in ripa di porta ticinese, s.n.c, Navigli-Porta Genova, Milano",2 ,230.000
120 , con ascensore,"Trilocale in via Padova, 2, Teodosio-Porpora, Milano",3 ,278.000
275 , con ascensore,"Attico in via Armenia, 5, Accursio, Milano",7 ,750.000
64 , senza ascensore,Bilocale a Rozzano,2 ,115.000
95 ,,"Trilocale in via giacomo soldati, s.n.c, Sempione, Milano",3 ,345.000
90 , con ascensore,"Attico in via privata umberto masotto, 14, Argonne-Corsica, Milano",3 ,290.000
90 ,,Trilocale a Corbetta,3 ,169.000
90 , con ascensore,"Trilocale in via caracciolo, 26, Govone, Milano",3 ,325.000
60 , senza ascensore,"Bilocale in Abruzzi, Milano",2 ,259.000
65 , con ascensore,"Bilocale in via villoresi, s.n.c, Navigli-Porta Genova, Milano",2 ,320.000
75 ,,"Appartamento su due piani in viale Tibaldi, Navigli-Porta Genova, Milano",2 ,229.000
190 , con ascensore,"Appartamento in via federico tesio, 19, San Siro, Milano",7 ,660.000
145 , con ascensore,"Quadrilocale in via mugello, 6, Argonne-Corsica, Milano",4 ,580.000
90 , con ascensore,"Trilocale in via legioni romane, 27, Soderini, Milano",3 ,415.000
118 ,,"Quadrilocale in via tonale, 22, Centrale, Milano",4 ,340.000
67 ,,"Bilocale in corso indipendenza, 1, Indipendenza-Regina Giovanna, Milano",2 ,572.000
100 , senza ascensore,"Trilocale in via padre pio da pietrelcina, 9, Peschiera Borromeo",3 ,330.000
70 , con ascensore,"Bilocale in via calabria, 3, Lainate",2 ,167.000
60 , con ascensore,Bilocale a Tribiano,2 ,104.000
105 , con ascensore,"Appartamento su due piani in via Gobetti, 16, Paderno Dugnano",3 ,239.000
136 , con ascensore,"Appartamento su due piani in via Gobetti, 16, Paderno Dugnano",4 ,319.000
111 , con ascensore,"Trilocale in via Gobetti, 16, Paderno Dugnano",3 ,300.000
102 ,,"Trilocale in via Gobetti, 16, Paderno Dugnano",3 ,259.000
76 ,,"Bilocale in via Gobetti, 16, Paderno Dugnano",2 ,189.000
129 , con ascensore,"Quadrilocale in via Gobetti, 16, Paderno Dugnano",4 ,348.000
250 , con ascensore,"Appartamento in via Nazario Sauro, 6, Greco-Villaggio dei Giornalisti, Milano",6 ,930.000
60 , ,"Bilocale in via cenisio, 48, Govone, Milano",2 ,250.000
141 , con ascensore,"Quadrilocale in via ovada, s.n.c, Boffalora-Torretta, Milano",4 ,370.000
118 ,,"Trilocale in via broletto, 39, Duomo-Castello, Milano",3 ,850.000
108 , con ascensore,"Trilocale in via Marie Curie, s.n.c, Dei Parchi-Cascina Gatti-Parpagliona, Sesto San Giovanni",3 ,249.000
120 , con ascensore,"Quadrilocale in via Piero Bottoni, Val di Sole-Fatima, Milano",4 ,245.000
150 , con ascensore,"Appartamento in via Silvestri, 15, Bicocca, Milano",5 ,525.000
250 , con ascensore,"Appartamento in via pavia, s.n.c, Navigli-Porta Genova, Milano",5 ,1.200.000
50 ,,"Monolocale in via giuseppe ripamonti, 7, Bligny-Toscana, Milano",,230.000
140 , con ascensore,"Trilocale in Indipendenza-Regina Giovanna, Milano",3 ,740.000
50 ,,"Bilocale in via lodovico muratori, s.n.c, Cinque Giornate-Montenero-Libia, Milano",2 ,200.000
67 , con ascensore,"Bilocale in via luigi federico menabrea, 23, Istria, Milano",2 ,250.000
45 ,,"Monolocale in Brianza-Pasteur, Milano",,109.000
125 , con ascensore,"Quadrilocale in Brianza-Pasteur, Milano",4 ,410.000
68 , con ascensore,"Bilocale in via brenta, 3, Brenta, Milano",2 ,178.000
100 , con ascensore,"Bilocale in corso buenos aires, 65, Centrale, Milano",2 ,460.000
40 , con ascensore,"Bilocale in via gioacchino murat, 70, Istria, Milano",2 ,120.000
20 , senza ascensore,"Attico in via cola di rienzo, 35, Solari-Savona-Tortona, Milano",,139.000
128 , con ascensore,"Trilocale in via rubens, 10, Morgantini, Milano",3 ,645.000
45 , senza ascensore,"Bilocale in via privata paolo paruta, 5, Turro, Milano",2 ,69.000
113 , con ascensore,"Attico in via luigi federico menabrea, 23, Istria, Milano",3 ,485.000
55 , senza ascensore,"Bilocale in via isonzo, 18, Bareggio",2 ,108.000
